Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-3915M,,,Name:,SpeedCoach fixture-device,,,Firmware:,---,,,Boat ID:,---
Start Time:,01/15/2026 06:59:50,,,Model:,SpeedCoach GPS Pro,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,fixture-device,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,3.03,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,1.16,,,,,,,Inboard Length:,---
,,,,Hardware Version:,Rev 22B,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
1,993.8,0.0,00:06:28.4,00:03:19.2,2.51,00:00:00.0,0.00,22.0,136,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0085052,9.9996529
1,1000.8,0.0,00:06:31.1,00:03:22.4,2.47,00:00:00.0,0.00,22.0,137,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0085511,9.9996097
1,1007.7,0.0,00:06:33.9,00:03:24.1,2.45,00:00:00.0,0.00,22.0,138,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0085975,9.9995673
1,1014.6,0.0,00:06:36.7,00:03:26.6,2.42,00:00:00.0,0.00,21.5,139,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0086438,9.9995260
1,1021.5,0.0,00:06:39.6,00:03:25.8,2.43,00:00:00.0,0.00,21.5,140,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0086900,9.9994835
1,1028.1,0.0,00:06:42.1,00:03:23.3,2.46,00:00:00.0,0.00,22.0,141,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0087347,9.9994437
1,1035.2,0.0,00:06:44.9,00:03:20.8,2.49,00:00:00.0,0.00,22.5,142,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0087827,9.9994023
1,1041.7,0.0,00:06:47.5,00:03:20.8,2.49,00:00:00.0,0.00,22.5,143,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0088270,9.9993626
1,1048.3,0.0,00:06:50.2,00:03:20.8,2.49,00:00:00.0,0.00,22.0,144,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0088714,9.9993228
1,1055.2,0.0,00:06:53.0,00:03:14.6,2.57,00:00:00.0,0.00,21.5,145,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0089173,9.9992810
1,1062.4,0.0,00:06:55.9,00:03:10.8,2.62,00:00:00.0,0.00,21.5,146,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0089647,9.9992361
1,1070.0,0.0,00:06:58.9,00:03:10.8,2.62,00:00:00.0,0.00,21.5,147,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0090147,9.9991887
1,1077.2,0.0,00:07:01.4,00:03:13.8,2.58,00:00:00.0,0.00,22.0,148,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0090616,9.9991442
1,1084.2,0.0,00:07:04.1,00:03:19.2,2.51,00:00:00.0,0.00,21.5,149,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0091090,9.9991014
1,1091.8,0.0,00:07:07.1,00:03:21.6,2.48,00:00:00.0,0.00,21.0,150,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0091598,9.9990548
1,1098.6,0.0,00:07:09.7,00:03:20.8,2.49,00:00:00.0,0.00,21.5,151,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0092042,9.9990123
1,1105.7,0.0,00:07:12.5,00:03:21.6,2.48,00:00:00.0,0.00,21.5,152,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0092508,9.9989687
1,1112.7,0.0,00:07:15.4,00:03:21.6,2.48,00:00:00.0,0.00,21.5,153,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0092972,9.9989253
1,1119.2,0.0,00:07:18.0,00:03:21.6,2.48,00:00:00.0,0.00,22.5,154,6.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0093404,9.9988851
1,1126.3,0.0,00:07:20.7,00:03:21.6,2.48,00:00:00.0,0.00,21.5,155,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0093879,9.9988419
1,1133.5,0.0,00:07:23.5,00:03:18.4,2.52,00:00:00.0,0.00,22.5,156,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0094359,9.9987985
1,1139.9,0.0,00:07:26.1,00:03:13.8,2.58,00:00:00.0,0.00,22.0,157,6.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0094789,9.9987595
1,1146.9,0.0,00:07:28.9,00:03:09.4,2.64,00:00:00.0,0.00,22.0,158,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0095258,9.9987173
1,1154.5,0.0,00:07:31.9,00:03:07.3,2.67,00:00:00.0,0.00,23.5,159,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0095768,9.9986705
1,1161.4,0.0,00:07:34.1,00:03:10.8,2.62,00:00:00.0,0.00,22.5,160,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0096216,9.9986276
1,1168.2,0.0,00:07:36.7,00:03:15.3,2.56,00:00:00.0,0.00,22.5,161,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0096643,9.9985838
1,1175.4,0.0,00:07:39.5,00:03:15.3,2.56,00:00:00.0,0.00,22.0,162,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0097100,9.9985367
1,1182.3,0.0,00:07:42.1,00:03:13.8,2.58,00:00:00.0,0.00,21.5,163,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0097542,9.9984930
1,1189.6,0.0,00:07:44.9,00:03:14.6,2.57,00:00:00.0,0.00,22.0,164,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0098015,9.9984468
1,1196.9,0.0,00:07:47.7,00:03:15.3,2.56,00:00:00.0,0.00,22.0,165,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0098483,9.9984004
1,1203.6,0.0,00:07:50.4,00:03:15.3,2.56,00:00:00.0,0.00,22.0,166,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0098911,9.9983570
1,1210.4,0.0,00:07:53.1,00:03:13.8,2.58,00:00:00.0,0.00,22.0,167,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0099332,9.9983124
1,1217.2,0.0,00:07:55.9,00:03:10.8,2.62,00:00:00.0,0.00,22.0,168,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0099756,9.9982668
1,1225.0,0.0,00:07:58.9,00:03:07.3,2.67,00:00:00.0,0.00,22.5,169,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0100233,9.9982156
1,1231.8,0.0,00:08:01.1,00:03:09.4,2.64,00:00:00.0,0.00,22.5,170,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0100661,9.9981709
1,1238.9,0.0,00:08:04.0,00:03:15.3,2.56,00:00:00.0,0.00,22.0,171,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0101105,9.9981238
1,1245.8,0.0,00:08:06.5,00:03:17.6,2.53,00:00:00.0,0.00,22.5,172,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0101539,9.9980789
1,1253.2,0.0,00:08:09.4,00:03:14.6,2.57,00:00:00.0,0.00,22.0,173,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0101999,9.9980312
1,1260.5,0.0,00:08:12.1,00:03:10.8,2.62,00:00:00.0,0.00,22.0,174,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0102466,9.9979837
1,1267.4,0.0,00:08:14.7,00:03:13.1,2.59,00:00:00.0,0.00,21.5,175,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0102910,9.9979399
1,1274.3,0.0,00:08:17.4,00:03:12.3,2.60,00:00:00.0,0.00,22.5,176,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0103356,9.9978960
1,1281.7,0.0,00:08:20.2,00:03:08.7,2.65,00:00:00.0,0.00,22.0,177,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0103829,9.9978484
1,1288.3,0.0,00:08:22.9,00:03:05.9,2.69,00:00:00.0,0.00,21.5,178,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0104240,9.9978055
1,1296.2,0.0,00:08:25.9,00:03:04.5,2.71,00:00:00.0,0.00,22.5,179,7.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0104723,9.9977532
1,1303.7,0.0,00:08:28.4,00:03:05.9,2.69,00:00:00.0,0.00,21.0,180,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0105174,9.9977026
1,1311.1,0.0,00:08:31.1,00:03:08.7,2.65,00:00:00.0,0.00,22.5,181,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0105613,9.9976516
1,1318.0,0.0,00:08:33.7,00:03:11.6,2.61,00:00:00.0,0.00,22.5,182,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0106017,9.9976032
1,1325.3,0.0,00:08:36.5,00:03:12.3,2.60,00:00:00.0,0.00,22.0,183,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0106431,9.9975517
1,1332.8,0.0,00:08:39.4,00:03:10.8,2.62,00:00:00.0,0.00,21.5,184,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0106863,9.9974996
1,1340.0,0.0,00:08:42.1,00:03:12.3,2.60,00:00:00.0,0.00,21.5,185,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0107290,9.9974497
1,1347.4,0.0,00:08:44.9,00:03:14.6,2.57,00:00:00.0,0.00,21.0,186,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0107714,9.9973985
1,1354.8,0.0,00:08:47.7,00:03:13.8,2.58,00:00:00.0,0.00,21.5,187,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0108127,9.9973455
1,1362.1,0.0,00:08:50.5,00:03:13.1,2.59,00:00:00.0,0.00,21.0,188,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0108530,9.9972921
1,1369.5,0.0,00:08:53.4,00:03:11.6,2.61,00:00:00.0,0.00,21.5,189,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0108931,9.9972390
1,1376.8,0.0,00:08:56.2,00:03:10.8,2.62,00:00:00.0,0.00,21.5,190,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0109335,9.9971868
1,1383.7,0.0,00:08:59.0,00:03:09.4,2.64,00:00:00.0,0.00,21.0,191,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0109721,9.9971373
1,1390.9,0.0,00:09:01.9,00:03:08.0,2.66,00:00:00.0,0.00,21.5,192,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0110116,9.9970847
1,1398.6,0.0,00:09:04.9,00:03:08.0,2.66,00:00:00.0,0.00,21.5,193,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0110522,9.9970281
1,1406.5,0.0,00:09:07.9,00:03:06.6,2.68,00:00:00.0,0.00,21.5,194,7.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0110939,9.9969701
1,1414.0,0.0,00:09:10.4,00:03:08.0,2.66,00:00:00.0,0.00,21.5,195,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0111331,9.9969140
1,1421.6,0.0,00:09:13.1,00:03:09.4,2.64,00:00:00.0,0.00,21.5,196,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0111715,9.9968576
1,1428.5,0.0,00:09:15.8,00:03:11.6,2.61,00:00:00.0,0.00,22.0,197,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0112064,9.9968046
1,1436.0,0.0,00:09:18.5,00:03:11.6,2.61,00:00:00.0,0.00,21.5,198,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0112443,9.9967480
1,1443.6,0.0,00:09:21.4,00:03:07.3,2.67,00:00:00.0,0.00,22.0,199,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0112835,9.9966912
1,1451.3,0.0,00:09:24.1,00:03:05.2,2.70,00:00:00.0,0.00,21.5,200,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0113230,9.9966346
1,1458.9,0.0,00:09:26.9,00:03:05.2,2.70,00:00:00.0,0.00,21.5,201,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0113630,9.9965776
1,1466.1,0.0,00:09:29.5,00:03:05.9,2.69,00:00:00.0,0.00,22.5,202,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0113995,9.9965240
1,1473.7,0.0,00:09:32.4,00:03:04.5,2.71,00:00:00.0,0.00,22.0,203,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0114394,9.9964671
1,1480.3,0.0,00:09:35.0,00:03:03.1,2.73,00:00:00.0,0.00,22.0,204,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0114739,9.9964182
1,1487.8,0.0,00:09:37.9,00:03:01.8,2.75,00:00:00.0,0.00,22.5,205,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0115136,9.9963637
1,1495.3,0.0,00:09:40.4,00:03:01.8,2.75,00:00:00.0,0.00,22.5,206,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0115537,9.9963079
1,1502.4,0.0,00:09:42.9,00:03:05.2,2.70,00:00:00.0,0.00,22.0,207,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0115922,9.9962568
1,1509.4,0.0,00:09:45.5,00:03:08.7,2.65,00:00:00.0,0.00,22.5,208,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0116301,9.9962055
1,1516.9,0.0,00:09:48.4,00:03:08.0,2.66,00:00:00.0,0.00,22.5,209,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0116693,9.9961505
1,1523.8,0.0,00:09:50.9,00:03:09.4,2.64,00:00:00.0,0.00,22.0,210,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0117058,9.9960991
1,1531.1,0.0,00:09:53.8,00:03:11.6,2.61,00:00:00.0,0.00,23.5,211,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0117439,9.9960445
1,1538.2,0.0,00:09:56.4,00:03:08.7,2.65,00:00:00.0,0.00,22.0,212,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0117814,9.9959924
1,1544.9,0.0,00:09:59.0,00:03:04.5,2.71,00:00:00.0,0.00,22.0,213,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0118174,9.9959436
1,1552.2,0.0,00:10:01.9,00:03:03.8,2.72,00:00:00.0,0.00,22.0,214,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0118570,9.9958902
1,1559.5,0.0,00:10:04.4,00:03:05.2,2.70,00:00:00.0,0.00,22.0,215,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0118971,9.9958380
1,1566.3,0.0,00:10:06.9,00:03:10.8,2.62,00:00:00.0,0.00,24.0,216,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0119346,9.9957885
1,1573.8,0.0,00:10:09.7,00:03:13.1,2.59,00:00:00.0,0.00,21.5,217,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0119758,9.9957349
1,1580.7,0.0,00:10:12.4,00:03:10.8,2.62,00:00:00.0,0.00,22.5,218,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0120135,9.9956846
1,1588.1,0.0,00:10:15.1,00:03:10.1,2.63,00:00:00.0,0.00,22.5,219,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0120528,9.9956305
1,1595.2,0.0,00:10:17.7,00:03:07.3,2.67,00:00:00.0,0.00,22.0,220,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0120919,9.9955790
1,1602.3,0.0,00:10:20.4,00:03:05.2,2.70,00:00:00.0,0.00,22.5,221,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0121311,9.9955281
1,1608.8,0.0,00:10:23.0,00:03:05.9,2.69,00:00:00.0,0.00,22.5,222,6.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0121664,9.9954814
1,1616.1,0.0,00:10:25.9,00:03:05.9,2.69,00:00:00.0,0.00,22.5,223,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0122066,9.9954282
1,1623.6,0.0,00:10:28.4,00:03:05.2,2.70,00:00:00.0,0.00,22.5,224,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0122493,9.9953758
1,1630.4,0.0,00:10:30.9,00:03:08.7,2.65,00:00:00.0,0.00,22.0,225,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0122901,9.9953285
1,1638.0,0.0,00:10:33.7,00:03:10.8,2.62,00:00:00.0,0.00,22.5,226,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0123357,9.9952781
1,1645.1,0.0,00:10:36.4,00:03:07.3,2.67,00:00:00.0,0.00,22.5,227,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0123805,9.9952320
1,1652.3,0.0,00:10:38.9,00:03:04.5,2.71,00:00:00.0,0.00,22.5,228,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0124259,9.9951853
1,1659.4,0.0,00:10:41.5,00:03:04.5,2.71,00:00:00.0,0.00,23.5,229,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0124703,9.9951383
1,1666.5,0.0,00:10:44.2,00:03:03.8,2.72,00:00:00.0,0.00,22.0,230,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0125135,9.9950906
1,1673.2,0.0,00:10:46.9,00:03:00.5,2.77,00:00:00.0,0.00,22.0,231,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0125550,9.9950457
1,1681.3,0.0,00:10:49.9,00:02:57.9,2.81,00:00:00.0,0.00,22.5,232,8.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0126048,9.9949922
1,1688.6,0.0,00:10:52.1,00:02:57.9,2.81,00:00:00.0,0.00,22.5,233,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0126501,9.9949439
1,1696.3,0.0,00:10:54.9,00:03:01.8,2.75,00:00:00.0,0.00,23.5,234,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0126992,9.9948943
1,1703.6,0.0,00:10:57.5,00:03:04.5,2.71,00:00:00.0,0.00,23.5,235,7.2,0.0,---,---,---,---,---,---,---,---,---,---,10.0127457,9.9948481
1,1710.9,0.0,00:11:00.1,00:03:03.1,2.73,00:00:00.0,0.00,22.0,236,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0127937,9.9948027
1,1718.0,0.0,00:11:02.7,00:03:04.5,2.71,00:00:00.0,0.00,22.5,237,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0128402,9.9947585
1,1725.4,0.0,00:11:05.6,00:03:07.3,2.67,00:00:00.0,0.00,22.0,238,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0128872,9.9947100
1,1732.2,0.0,00:11:08.1,00:03:05.2,2.70,00:00:00.0,0.00,22.5,239,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0129283,9.9946649
1,1739.3,0.0,00:11:10.9,00:03:02.5,2.74,00:00:00.0,0.00,22.5,240,7.1,0.0,---,---,---,---,---,---,---,---,---,---,10.0129701,9.9946160
1,1747.2,0.0,00:11:13.9,00:03:00.5,2.77,00:00:00.0,0.00,22.0,241,7.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0130153,9.9945603
1,1754.0,0.0,00:11:16.1,00:03:07.3,2.67,00:00:00.0,0.00,22.5,242,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0130525,9.9945112
1,1760.8,0.0,00:11:18.8,00:03:16.1,2.55,00:00:00.0,0.00,22.5,243,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0130883,9.9944605
1,1767.6,0.0,00:11:21.4,00:03:14.6,2.57,00:00:00.0,0.00,23.5,244,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0131215,9.9944087
1,1774.5,0.0,00:11:23.9,00:03:11.6,2.61,00:00:00.0,0.00,22.5,245,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0131529,9.9943541
1,1781.9,0.0,00:11:26.7,00:03:10.8,2.62,00:00:00.0,0.00,22.0,246,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0131853,9.9942952
1,1788.8,0.0,00:11:29.4,00:03:08.7,2.65,00:00:00.0,0.00,22.5,247,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0132155,9.9942398
1,1795.4,0.0,00:11:32.0,00:03:06.6,2.68,00:00:00.0,0.00,22.5,248,6.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0132434,9.9941869
1,1802.9,0.0,00:11:34.9,00:03:03.8,2.72,00:00:00.0,0.00,22.0,249,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0132750,9.9941267
1,1810.2,0.0,00:11:37.4,00:03:04.5,2.71,00:00:00.0,0.00,22.0,250,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0133048,9.9940672
1,1817.6,0.0,00:11:40.1,00:03:10.1,2.63,00:00:00.0,0.00,22.0,251,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0133342,9.9940069
1,1825.1,0.0,00:11:42.9,00:03:12.3,2.60,00:00:00.0,0.00,22.0,252,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0133627,9.9939451
1,1832.1,0.0,00:11:45.5,00:03:12.3,2.60,00:00:00.0,0.00,22.5,253,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0133897,9.9938877
1,1839.0,0.0,00:11:48.1,00:03:08.7,2.65,00:00:00.0,0.00,23.5,254,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0134185,9.9938310
1,1846.0,0.0,00:11:50.8,00:03:08.0,2.66,00:00:00.0,0.00,22.5,255,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0134478,9.9937748
1,1853.0,0.0,00:11:53.4,00:03:10.1,2.63,00:00:00.0,0.00,22.0,256,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0134784,9.9937197
1,1859.9,0.0,00:11:56.1,00:03:10.1,2.63,00:00:00.0,0.00,22.5,257,6.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0135101,9.9936656
1,1866.7,0.0,00:11:58.9,00:03:08.0,2.66,00:00:00.0,0.00,22.0,258,6.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0135434,9.9936133
1,1874.3,0.0,00:12:01.9,00:03:07.3,2.67,00:00:00.0,0.00,22.5,259,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0135820,9.9935562
1,1881.0,0.0,00:12:04.2,00:03:13.1,2.59,00:00:00.0,0.00,22.0,260,6.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0136171,9.9935063
1,1888.3,0.0,00:12:06.9,00:03:17.6,2.53,00:00:00.0,0.00,22.0,261,7.3,0.0,---,---,---,---,---,---,---,---,---,---,10.0136561,9.9934530
1,1895.7,0.0,00:12:09.7,00:03:15.3,2.56,00:00:00.0,0.00,21.5,262,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0136959,9.9933986
1,1902.8,0.0,00:12:12.4,00:03:10.8,2.62,00:00:00.0,0.00,22.0,263,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0137335,9.9933467
1,1910.2,0.0,00:12:15.1,00:03:08.0,2.66,00:00:00.0,0.00,22.5,264,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0137712,9.9932908
1,1917.2,0.0,00:12:17.8,00:03:08.7,2.65,00:00:00.0,0.00,22.0,265,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0138058,9.9932377
1,1924.6,0.0,00:12:20.5,00:03:10.1,2.63,00:00:00.0,0.00,22.5,266,7.4,0.0,---,---,---,---,---,---,---,---,---,---,10.0138414,9.9931803
1,1931.6,0.0,00:12:23.2,00:03:08.7,2.65,00:00:00.0,0.00,21.5,267,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0138737,9.9931260
1,1938.1,0.0,00:12:25.9,00:03:06.6,2.68,00:00:00.0,0.00,22.0,268,6.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0139034,9.9930750
1,1946.0,0.0,00:12:28.9,00:03:01.8,2.75,00:00:00.0,0.00,22.0,269,7.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0139409,9.9930135
1,1953.4,0.0,00:12:31.4,00:03:02.5,2.74,00:00:00.0,0.00,22.0,270,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0139758,9.9929558
1,1961.0,0.0,00:12:34.1,00:03:06.6,2.68,00:00:00.0,0.00,22.0,271,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0140122,9.9928974
1,1968.5,0.0,00:12:36.9,00:03:09.4,2.64,00:00:00.0,0.00,21.5,272,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0140478,9.9928389
1,1975.5,0.0,00:12:39.5,00:03:12.3,2.60,00:00:00.0,0.00,22.0,273,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0140813,9.9927850
1,1983.1,0.0,00:12:42.4,00:03:08.7,2.65,00:00:00.0,0.00,22.0,274,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0141174,9.9927262
1,1990.8,0.0,00:12:45.1,00:03:04.5,2.71,00:00:00.0,0.00,22.0,275,7.7,0.0,---,---,---,---,---,---,---,---,---,---,10.0141537,9.9926667
1,1998.3,0.0,00:12:47.9,00:03:05.2,2.70,00:00:00.0,0.00,21.0,276,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0141873,9.9926071
1,2005.9,0.0,00:12:50.7,00:03:06.6,2.68,00:00:00.0,0.00,21.5,277,7.6,0.0,---,---,---,---,---,---,---,---,---,---,10.0142207,9.9925464
1,2014.0,0.0,00:12:53.7,00:03:05.2,2.70,00:00:00.0,0.00,21.0,278,8.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0142564,9.9924827
1,2021.0,0.0,00:12:56.4,00:03:06.6,2.68,00:00:00.0,0.00,22.0,279,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0142864,9.9924268
1,2028.4,0.0,00:12:59.2,00:03:07.3,2.67,00:00:00.0,0.00,21.5,280,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0143184,9.9923671
1,2035.4,0.0,00:13:02.0,00:03:05.9,2.69,00:00:00.0,0.00,21.0,281,7.0,0.0,---,---,---,---,---,---,---,---,---,---,10.0143471,9.9923099
1,2042.9,0.0,00:13:04.9,00:03:04.5,2.71,00:00:00.0,0.00,21.5,282,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0143776,9.9922492
1,2050.8,0.0,00:13:07.9,00:03:01.8,2.75,00:00:00.0,0.00,21.0,283,7.9,0.0,---,---,---,---,---,---,---,---,---,---,10.0144092,9.9921845
1,2058.7,0.0,00:13:10.9,00:03:02.5,2.74,00:00:00.0,0.00,21.5,284,7.8,0.0,---,---,---,---,---,---,---,---,---,---,10.0144408,9.9921207
1,2066.1,0.0,00:13:13.4,00:03:08.0,2.66,00:00:00.0,0.00,21.5,285,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0144697,9.9920594
1,2073.6,0.0,00:13:16.1,00:03:11.6,2.61,00:00:00.0,0.00,22.0,286,7.5,0.0,---,---,---,---,---,---,---,---,---,---,10.0144989,9.9919977
