Session Summary
key,value
session_id,fixture-session-ios
user_id,
start_time,2026-01-15T10:59:18.826Z
end_time,2026-01-15T11:25:22.549Z
elapsed_seconds,1564
rower_type,OLYMPIC
boat_type,SINGLE_SCULL
visibility,PUBLIC
total_distance_m,4625
avg_speed_ms,2.9974076474400517
avg_split_s_500m,166.8108108108108
avg_spm,22
total_strokes,562
avg_heart_rate,
max_heart_rate,
avg_dps_m,8.229537366548042
best_split_s_500m,146.7593787441078
avg_power_w,75
max_speed_ms,3.909274973023346

Device Info
key,value
device_model,fixture-mobile-ios
device_os,ios
device_os_version,26.5
app_version,7.0.2
app_build,121

Workout Logs
timestamp,latitude,longitude,speed,split_seconds,spm,stroke_count,heart_rate,accelx,accely,accelz
2026-01-15T11:21:27.102Z,10.0197266,9.9814240,2.9797094020803088,167.801598253481,23,476,,0,0,0
2026-01-15T11:21:33.184Z,10.0197346,9.9813263,2.8188368292641224,177.37812803110302,21,479,,0,0,0
2026-01-15T11:21:38.961Z,10.0197403,9.9812043,2.513710412482528,198.90914940603778,21,481,,0,0,0
2026-01-15T11:21:44.098Z,10.0197486,9.9810877,2.4103425724885907,207.4393929339962,21,482,,0,0,0
2026-01-15T11:21:49.101Z,10.0197506,9.9809983,2.3201003495005836,215.5079197792579,21,484,,0,0,0
2026-01-15T11:21:55.100Z,10.0197533,9.9808807,2.253881140275489,221.83955979989508,21,486,,0,0,0
2026-01-15T11:22:01.194Z,10.0197561,9.9807644,2.2128089250512053,225.95715081383713,21,488,,0,0,0
2026-01-15T11:22:07.108Z,10.0197584,9.9806427,2.195183613256598,227.77137956958424,21,490,,0,0,0
2026-01-15T11:22:13.102Z,10.0197532,9.9805270,2.174130406716827,229.977005268536,21,492,,0,0,0
2026-01-15T11:22:18.104Z,10.0197519,9.9804254,2.164378761502146,231.01317056585074,21,494,,0,0,0
2026-01-15T11:22:24.098Z,10.0197526,9.9803046,2.1622635763733142,231.23915394192218,21,496,,0,0,0
2026-01-15T11:22:29.572Z,10.0197485,9.9802258,2.1874464803073135,228.57702097001945,22,499,,0,0,0
2026-01-15T11:22:35.100Z,10.0197652,9.9800732,2.402512194796551,208.11548889654685,22,501,,0,0,0
2026-01-15T11:22:40.685Z,10.0197644,9.9799893,2.396709061161651,208.61939736550966,22,503,,0,0,0
2026-01-15T11:22:46.337Z,10.0197539,9.9798699,2.3677685295322592,211.16929031013538,27,506,,0,0,0
2026-01-15T11:22:51.961Z,10.0197446,9.9797333,2.338331802428637,213.8276524660402,35,509,,0,0,0
2026-01-15T11:22:57.099Z,10.0197350,9.9796031,2.3513039761388836,212.6479626088408,30,510,,0,0,0
2026-01-15T11:23:02.999Z,10.0197338,9.9795177,2.3605057487829058,211.8190138947146,27,514,,0,0,0
2026-01-15T11:23:08.099Z,10.0197344,9.9793106,3.493846225238248,143.10875973538435,26,515,,0,0,0
2026-01-15T11:23:13.099Z,10.0197077,9.9792588,3.144573796693658,159.0040597952326,23,517,,0,0,0
2026-01-15T11:23:19.110Z,10.0196977,9.9791325,2.914091729590916,171.58004839819873,21,519,,0,0,0
2026-01-15T11:23:25.101Z,10.0196754,9.9789985,2.7273040193995883,183.3312298311628,21,521,,0,0,0
2026-01-15T11:23:30.108Z,10.0196632,9.9788818,2.606588455100067,191.82161227703475,25,524,,0,0,0
2026-01-15T11:23:36.125Z,10.0196454,9.9787463,2.551902395310809,195.93225858432663,28,526,,0,0,0
2026-01-15T11:23:41.567Z,10.0196341,9.9786532,2.524692052798743,198.0439552799027,25,529,,0,0,0
2026-01-15T11:23:46.869Z,10.0196095,9.9785221,2.503561308154989,199.71550062358062,29,532,,0,0,0
2026-01-15T11:23:52.099Z,10.0195748,9.9783822,2.5484215562303785,196.19987861804123,29,533,,0,0,0
2026-01-15T11:23:57.750Z,10.0195602,9.9782954,2.535337963488194,197.21236663536763,22,536,,0,0,0
2026-01-15T11:24:03.101Z,10.0195193,9.9781406,2.486733616018954,201.06697266611806,22,537,,0,0,0
2026-01-15T11:24:08.101Z,10.0194918,9.9780367,2.5039899344730783,199.68131385688514,22,539,,0,0,0
2026-01-15T11:24:15.096Z,10.0194479,9.9778903,2.4321395002562736,205.58031311415945,21,541,,0,0,0
2026-01-15T11:24:20.898Z,10.0194237,9.9778251,2.3504081803104695,212.7290077479028,20,544,,0,0,0
2026-01-15T11:24:26.099Z,10.0193601,9.9776824,2.318269624613725,215.67810520888443,21,545,,0,0,0
2026-01-15T11:24:31.113Z,10.0193143,9.9775871,2.314927797901795,215.98945783673693,21,547,,0,0,0
2026-01-15T11:24:37.100Z,10.0192390,9.9774762,2.380467186770623,210.0428028492623,21,549,,0,0,0
2026-01-15T11:24:42.112Z,10.0191684,9.9773929,2.37166250723138,210.82257634695569,21,551,,0,0,0
2026-01-15T11:24:48.100Z,10.0190643,9.9772955,2.5008248913065336,199.93403046255648,21,553,,0,0,0
2026-01-15T11:24:54.102Z,10.0189512,9.9772029,2.5405012094810604,196.8115575517216,21,555,,0,0,0
2026-01-15T11:25:00.105Z,10.0188320,9.9771260,2.5604329451852466,195.27947448896194,27,558,,0,0,0
2026-01-15T11:25:06.126Z,10.0187333,9.9770803,2.4967597288914156,200.25955810413708,31,562,,0,0,0
2026-01-15T11:25:12.112Z,10.0185946,9.9770275,2.3997129376336757,208.35825492237552,31,562,,0,0,0
2026-01-15T11:25:20.099Z,10.0185002,9.9770100,1.9963550208156473,250.4564542812209,31,562,,0,0,0
